_id,car_model,car_ID,year,mileage,sec_status,price
5eb697fcbbb13e40ab83664a,2004 Toyota Sienna,NG-465433,2004," 114,541 Km",Nigerian Used,"₦ 1,221,000"
5eb697fcbbb13e40ab83664b,2011 Toyota Venza,NG-465185,2011," 62,636 Km",Nigerian Used,"₦ 3,861,000"
5eb697fcbbb13e40ab83664c,2003 Toyota Highlander,NG-465212,2003," 178,066 Km",Nigerian Used,"₦ 1,990,000"
5eb697fcbbb13e40ab83664d,2009 Volkswagen Jetta,NG-465205,2009," 154,707 Km",Foreign Used,"₦ 1,990,000"
5eb697fdbbb13e40ab83664e,1994 Honda Accord,NG-465255,1994," 199,528 Km",Nigerian Used,"₦ 125,000"
5eb697fdbbb13e40ab83664f,,,,,,
5eb697fdbbb13e40ab836650,2010 Toyota Rav4,NG-465339,2010," 114,952 Km",Foreign Used,"₦ 3,310,000"
5eb697fdbbb13e40ab836651,2006 Land Rover Range Rover Sport,NG-465410,2006," 138,870 Km",Nigerian Used,"₦ 1,441,000"
5eb697febbb13e40ab836652,1999 Chrysler Town & Country,NG-465305,1999," 146,401 Km",Nigerian Used,"₦ 560,000"
5eb697febbb13e40ab836653,2004 Toyota Camry,NG-464882,2004," 264,251 Km",Nigerian Used,"₦ 1,330,000"
5eb697febbb13e40ab836654,2008 Toyota Avalon,NG-465242,2008," 231,608 Km",Nigerian Used,"₦ 1,440,000"
5eb697febbb13e40ab836655,2010 Mercedes-Benz Ml350,NG-465342,2010," 172,496 Km",Foreign Used,"₦ 4,191,000"
5eb697febbb13e40ab836656,1995 Hyundai Elantra,NG-465170,1995," 262,978 Km",Nigerian Used,"₦ 230,000"
5eb697ffbbb13e40ab836657,2005 BMW 5 Series,NG-465149,2005," 110,280 Km",Foreign Used,"₦ 1,111,000"
5eb697ffbbb13e40ab836658,2010 Mercedes-Benz E350,NG-465298,2010," 63,497 Km",Nigerian Used,"₦ 3,531,000"
5eb69800bbb13e40ab836659,2005 Acura Rl,NG-465418,2005," 151,992 Km",Foreign Used,"₦ 1,331,000"
5eb69800bbb13e40ab83665a,Toyota SCION 2009,NG-463458,2009," 128,067 Km",Foreign Used,"₦ 2,100,000"
5eb69801bbb13e40ab83665b,2007 Mazda Cx-9,NG-465211,2007," 127,043 Km",Foreign Used,"₦ 2,980,000"
5eb69801bbb13e40ab83665c,Toyota Camry 1995,NG-465425,1995," 309,256 Km",Nigerian Used,"₦ 396,000"
5eb69801bbb13e40ab83665d,2007 Nissan Titan,NG-463389,2007," 158,480 Km",Nigerian Used,"₦ 1,990,000"
5eb69801bbb13e40ab83665e,Infiniti G35X 2008,NG-464470,2008," 170,168 Km",Nigerian Used,"₦ 2,210,000"
5eb69802bbb13e40ab83665f,2012 Toyota Avensis,NG-463555,2012," 106,858 Km",Nigerian Used,"₦ 1,660,000"
5eb69802bbb13e40ab836660,2012 Honda Accord,NG-462248,2012," 139,723 Km",Nigerian Used,"₦ 1,560,000"
5eb69802bbb13e40ab836661,2007 Lexus Es 350,NG-464479,2007," 159,464 Km",Nigerian Used,"₦ 2,760,000"
5eb69802bbb13e40ab836662,2010 Honda Accord Crosstour,NG-464547,2010," 167,923 Km",Foreign Used,"₦ 3,200,000"
5eb69803bbb13e40ab836663,2003 Toyota Corolla,NG-464616,2003," 129,092 Km",Nigerian Used,"₦ 1,110,000"
5eb69803bbb13e40ab836664,2004 Honda Accord,NG-464426,2004," 162,675 Km",Foreign Used,"₦ 1,110,000"
5eb69803bbb13e40ab836665,2003 Acura Mdx,NG-464423,2003," 249,699 Km",Nigerian Used,"₦ 450,000"
5eb69803bbb13e40ab836666,2000 Mercedes-Benz Ml320,NG-464607,2000," 279,792 Km",Nigerian Used,"₦ 414,000"
5eb69803bbb13e40ab836667,2007 Toyota Rav4,NG-464578,2007," 170,033 Km",Foreign Used,"₦ 2,540,000"
5eb69803bbb13e40ab836668,2008 Mercedes-Benz C300,NG-464326,2008," 286,597 Km",Foreign Used,"₦ 1,991,000"
5eb69804bbb13e40ab836669,2015 Toyota Camry,NG-464601,2015," 83,390 Km",Nigerian Used,"₦ 5,180,000"
5eb69804bbb13e40ab83666a,2007 Ford Edge,NG-464406,2007," 105,876 Km",Nigerian Used,"₦ 1,000,000"
5eb69804bbb13e40ab83666b,2002 Dodge Durango,NG-464515,2002," 245,513 Km",Nigerian Used,"₦ 561,000"
5eb69804bbb13e40ab83666c,2008 Mercedes-Benz Gl450,NG-464596,2008," 71,436 Km",Nigerian Used,"₦ 3,530,000"
5eb69804bbb13e40ab83666d,2002 Nissan Xterra,NG-464574,2002," 170,886 Km",Nigerian Used,"₦ 450,000"
5eb69804bbb13e40ab83666e,2013 Honda City,NG-464537,2013," 124,811 Km",Nigerian Used,"₦ 1,045,000"
5eb69805bbb13e40ab83666f,2012 Toyota Camry,NG-464595,2012," 112,700 Km",Foreign Used,"₦ 3,874,000"
5eb69805bbb13e40ab836670,2012 Land Rover Range Rover Sport,NG-464469,2012," 93,927 Km",Nigerian Used,"₦ 5,950,000"
5eb69805bbb13e40ab836671,2013 Hyundai Santa Fe,NG-464421,2012," 100,713 Km",Nigerian Used,"₦ 3,287,500"
5eb69805bbb13e40ab836672,2006 Land Rover Range Rover Sport,NG-464410,2006," 108,831 Km",Nigerian Used,"₦ 2,980,000"
5eb69805bbb13e40ab836673,2009 Toyota Venza,NG-464337,2009," 96,846 Km",Nigerian Used,"₦ 3,311,000"
5eb69806bbb13e40ab836674,2005 Nissan Pathfinder,NG-464525,2005," 108,761 Km",Nigerian Used,"₦ 1,220,000"
5eb69806bbb13e40ab836675,2009 Lexus Es,NG-464394,2009," 185,933 Km",Nigerian Used,"₦ 1,880,000"
5eb69806bbb13e40ab836676,1997 Toyota Camry,NG-464532,1997," 227,188 Km",Nigerian Used,"₦ 561,000"
5eb69806bbb13e40ab836677,2005 Toyota Camry,NG-464556,2005," 107,232 Km",Nigerian Used,"₦ 1,160,000"
5eb6980abbb13e40ab836678,2009 Toyota Rav4,NG-464266,2009," 69,658 Km",Nigerian Used,"₦ 1,771,000"
5eb6980abbb13e40ab836679,2012 Mercedes-Benz Gl550,NG-464388,2012," 51,814 Km",Foreign Used,"₦ 9,828,500"
5eb6980bbbb13e40ab83667a,2005 Mercedes-Benz CLS 350,NG-464349,2005," 166,106 Km",Nigerian Used,"₦ 1,331,000"
5eb6980bbbb13e40ab83667b,1999 Lexus Rx 300,NG-461358,1999," 173,442 Km",Nigerian Used,"₦ 780,000"
5eb6980bbbb13e40ab83667c,2006 Lexus Is,NG-463574,2006," 111,411 Km",Nigerian Used,"₦ 1,275,000"
5eb6980cbbb13e40ab83667d,2013 KINGLONG HIASE BUS,NG-463455,2013," 800,000 Km",Nigerian Used,"₦ 1,334,000"
5eb6980cbbb13e40ab83667e,Mazda PREMACY 2002,NG-463506,2002," 259,291 Km",Nigerian Used,"₦ 340,000"
5eb6980cbbb13e40ab83667f,2007 Acura Mdx,NG-463524,2007," 128,416 Km",Nigerian Used,"₦ 1,550,000"
5eb6980dbbb13e40ab836680,1997 Audi A4,NG-463469,1997," 176,210 Km",Nigerian Used,"₦ 561,000"
5eb6980dbbb13e40ab836681,2004 Ford F-150,NG-463534,2004," 154,260 Km",Nigerian Used,"₦ 1,000,000"
5eb6980dbbb13e40ab836682,2008 Honda Accord,NG-463423,2008," 83,944 Km",Nigerian Used,"₦ 671,000"
5eb6980dbbb13e40ab836683,2011 Toyota Camry,NG-463583,2011," 131,268 Km",Nigerian Used,"₦ 2,650,000"
5eb6980dbbb13e40ab836684,2007 Lexus Es,NG-463433,2007," 89,605 Km",Nigerian Used,"₦ 2,100,000"
5eb6980ebbb13e40ab836685,2007 Nissan Pathfinder,NG-463321,2007," 176,367 Km",Nigerian Used,"₦ 1,221,000"
5eb6980ebbb13e40ab836686,2006 Honda Pilot,NG-463393,2006," 272,909 Km",Foreign Used,"₦ 1,660,000"
5eb6980ebbb13e40ab836687,2002 Infiniti Qx,NG-463100,2002," 195,604 Km",Nigerian Used,"₦ 671,000"
5eb6980ebbb13e40ab836688,2010 Toyota Sienna,NG-463134,2010," 157,064 Km",Foreign Used,"₦ 3,311,000"
5eb6980ebbb13e40ab836689,1998 Volkswagen Jetta,NG-463416,1998," 116,413 Km",Nigerian Used,"₦ 395,000"
5eb6980fbbb13e40ab83668a,2009 Ford Edge,NG-463338,2009," 101,024 Km",Nigerian Used,"₦ 2,310,000"
5eb6980fbbb13e40ab83668b,2007 Land Rover Range Rover Sport,NG-463237,2007," 103,883 Km",Nigerian Used,"₦ 2,871,000"
5eb6980fbbb13e40ab83668c,2006 Toyota Sienna,NG-463098,2006," 224,247 Km",Nigerian Used,"₦ 1,991,000"
5eb6980fbbb13e40ab83668d,2004 Nissan Maxima,NG-463048,2004," 91,116 Km",Nigerian Used,"₦ 1,441,000"
5eb69810bbb13e40ab83668e,1999 Volkswagen Golf,NG-463188,1999," 168,055 Km",Nigerian Used,"₦ 451,000"
5eb69810bbb13e40ab83668f,2007 Nissan Pathfinder,NG-462337,2007," 147,940 Km",Foreign Used,"₦ 1,991,000"
5eb69810bbb13e40ab836690,2005 Nissan Pathfinder,NG-462326,2005," 219,273 Km",Nigerian Used,"₦ 1,331,000"
5eb69811bbb13e40ab836691,2008 Toyota Hilux,NG-462259,2008," 69,441 Km",Nigerian Used,"₦ 1,991,000"
5eb69811bbb13e40ab836692,2016 Toyota Corolla,NG-462058,2016," 47,301 Km",Foreign Used,"₦ 5,181,000"
5eb69811bbb13e40ab836693,2002 Nissan Pathfinder,NG-462327,2002," 200,655 Km",Nigerian Used,"₦ 644,000"
5eb69811bbb13e40ab836694,2009 Toyota Corolla,NG-462268,2009," 113,028 Km",Foreign Used,"₦ 2,431,000"
5eb69811bbb13e40ab836695,Lexus Rx 330 2005,NG-462260,2005," 64,584 Km",Nigerian Used,"₦ 2,211,000"
5eb69811bbb13e40ab836696,2009 Infiniti fx35,NG-462336,2009," 172,983 Km",Nigerian Used,"₦ 3,311,000"
5eb69812bbb13e40ab836697,2000 Nissan Pathfinder,NG-463497,2000," 268,613 Km",Nigerian Used,"₦ 472,000"
5eb69812bbb13e40ab836698,2005 Toyota Corolla,NG-464501,2005," 167,005 Km",Foreign Used,"₦ 1,660,000"
5eb69812bbb13e40ab836699,2011 Toyota Sienna,NG-462216,2011," 55,566 Km",Foreign Used,"₦ 3,310,000"
5eb69812bbb13e40ab83669a,2009 Land Rover Range Rover Sport,NG-464335,2009," 132,192 Km",Nigerian Used,"₦ 3,310,000"
5eb69812bbb13e40ab83669b,2006 Pontiac Torent,NG-444072,2006," 144,091 Km",Nigerian Used,"₦ 780,000"
5eb69813bbb13e40ab83669c,2009 Honda Accord,NG-450075,2009," 105,607 Km",Foreign Used,"₦ 2,650,000"
5eb69813bbb13e40ab83669d,2008 Toyota Highlander,NG-451596,2008," 122,942 Km",Nigerian Used,"₦ 2,760,000"
5eb69813bbb13e40ab83669e,2007 Toyota Fj Cruiser,NG-453612,2007," 82,379 Km",Nigerian Used,"₦ 1,990,000"
5eb69814bbb13e40ab83669f,2009 BMW X6,NG-463390,2009," 48,560 Km",Nigerian Used,"₦ 2,760,000"
5eb69814bbb13e40ab8366a0,2008 Toyota Highlander,NG-445477,2008," 95,660 Km",Nigerian Used,"₦ 3,200,000"
5eb69814bbb13e40ab8366a1,2011 Toyota Highlander,NG-463352,2011," 77,867 Km",Nigerian Used,"₦ 3,920,000"
5eb69814bbb13e40ab8366a2,,,,,,
5eb69814bbb13e40ab8366a3,2010 Honda Accord,NG-463335,2010," 164,457 Km",Foreign Used,"₦ 2,080,000"
5eb69815bbb13e40ab8366a4,2012 Volkswagen Passat,NG-463344,2012," 155,182 Km",Nigerian Used,"₦ 3,200,000"
5eb69815bbb13e40ab8366a5,2002 Toyota Camry,NG-463303,2002," 12,345 Km",Nigerian Used,"₦ 945,000"
5eb69815bbb13e40ab8366a6,2000 Peugeot 406,NG-463268,2000," 246,988 Km",Nigerian Used,"₦ 780,000"
5eb69816bbb13e40ab8366a7,2013 Toyota Venza,NG-462253,2013," 43,485 Km",Foreign Used,"₦ 5,400,000"
5eb69816bbb13e40ab8366a8,2012 Toyota Camry,NG-454716,2012," 61,289 Km",Nigerian Used,"₦ 2,540,000"
5eb69816bbb13e40ab8366a9,2012 Ford Ranger,NG-463050,2012," 32,407 Km",Nigerian Used,"₦ 2,210,000"
5eb69816bbb13e40ab8366aa,2009 Mercedes-Benz C300,NG-463021,2009," 110,378 Km",Foreign Used,"₦ 2,310,000"
5eb69816bbb13e40ab8366ab,2003 Toyota Corolla,NG-463185,2003," 159,184 Km",Nigerian Used,"₦ 945,000"
5eb69816bbb13e40ab8366ac,2017 Honda Civic,NG-463175,2017," 7,188 Km",Nigerian Used,"₦ 5,730,000"
5eb69817bbb13e40ab8366ad,2013 Mercedes-Benz Ml350,NG-462450,2013," 55,359 Km",Nigerian Used,"₦ 8,260,000"
5eb69817bbb13e40ab8366ae,2003 Toyota Camry,NG-463158,2003," 237,822 Km",Nigerian Used,"₦ 945,000"
5eb69817bbb13e40ab8366af,2004 Mercedes-Benz C230,NG-463206,2004," 154,790 Km",Foreign Used,"₦ 1,440,000"
5eb69817bbb13e40ab8366b0,2002 Honda Cr-V,NG-463121,2002," 176,408 Km",Nigerian Used,"₦ 670,000"
5eb69818bbb13e40ab8366b1,Toyota Venza 2013,NG-462255,2013," 105,181 Km",Foreign Used,"₦ 5,620,000"
5eb69818bbb13e40ab8366b2,,,,,,
5eb69818bbb13e40ab8366b3,2005 Toyota Camry,NG-462035,2005," 154,442 Km",Nigerian Used,"₦ 1,110,000"
5eb6981cbbb13e40ab8366b4,2006 Honda Accord,NG-463001,2006," 156,791 Km",Foreign Used,"₦ 1,770,000"
5eb6981cbbb13e40ab8366b5,2017 Toyota Corolla,NG-449022,2017," 9,417 Km",Foreign Used,"₦ 6,788,600"
5eb6981cbbb13e40ab8366b6,2003 Peugeot 406,NG-461248,2003," 99,999 Km",Nigerian Used,"₦ 1,220,000"
5eb6981dbbb13e40ab8366b7,2006 Honda Accord,NG-439655,2006," 168,924 Km",Nigerian Used,"₦ 560,000"
5eb6981dbbb13e40ab8366b8,2003 Honda Element,NG-460984,2003," 121,434 Km",Nigerian Used,"₦ 835,000"
5eb6981dbbb13e40ab8366b9,2017 Toyota Rav4,NG-426666,2017," 55,120 Km",Foreign Used,"₦ 8,810,000"
5eb6981dbbb13e40ab8366ba,2002 Toyota Camry,NG-461147,2002," 192,988 Km",Foreign Used,"₦ 1,330,000"
5eb6981dbbb13e40ab8366bb,2002 Peugeot 406,NG-462438,2002," 324,556 Km",Nigerian Used,"₦ 890,000"
5eb6981ebbb13e40ab8366bc,2005 BMW 5 Series,NG-462322,2005," 318,712 Km",Nigerian Used,"₦ 1,660,000"
5eb6981ebbb13e40ab8366bd,2002 Nissan Xterra,NG-462410,2002," 215,822 Km",Nigerian Used,"₦ 560,000"
5eb6981ebbb13e40ab8366be,2004 Toyota Corolla,NG-462426,2004," 94,594 Km",Nigerian Used,"₦ 1,220,000"
5eb6981ebbb13e40ab8366bf,2013 Jaguar Xj,NG-462308,2013," 21,340 Km",Nigerian Used,"₦ 5,257,200"
5eb6981ebbb13e40ab8366c0,2006 Mazda 3,NG-462151,2006," 127,373 Km",Foreign Used,"₦ 1,495,000"
5eb6981ebbb13e40ab8366c1,2001 Toyota Sienna,NG-462370,2001," 200,345 Km",Nigerian Used,"₦ 780,000"
5eb6981fbbb13e40ab8366c2,,,,,,
5eb6981fbbb13e40ab8366c3,2012 Toyota Corolla,NG-462397,2012," 108,003 Km",Nigerian Used,"₦ 3,310,000"
5eb6981fbbb13e40ab8366c4,Mercedes-Benz Gl450 2007,NG-462272,2007," 3,591 Km",Nigerian Used,"₦ 1,505,000"
5eb6981fbbb13e40ab8366c5,2008 Lexus Rx,NG-460735,2008," 179,602 Km",Nigerian Used,"₦ 2,870,000"
5eb69820bbb13e40ab8366c6,2008 Nissan Rogue,NG-462262,2008," 130,683 Km",Foreign Used,"₦ 1,990,000"
5eb69820bbb13e40ab8366c7,Honda Accord 2007,NG-462225,2007," 188,197 Km",Nigerian Used,"₦ 890,000"
5eb69820bbb13e40ab8366c8,1997 Opel Omega,NG-462214,1997," 207,165 Km",Nigerian Used,"₦ 395,000"
5eb69821bbb13e40ab8366c9,2002 Nissan Altima,NG-462289,2002," 152,708 Km",Nigerian Used,"₦ 725,000"
5eb69821bbb13e40ab8366ca,2016 Mercedes-Benz GLA250,NG-462297,2016," 39,998 Km",Foreign Used,"₦ 14,310,000"
5eb69821bbb13e40ab8366cb,2009 Mazda Cx-7,NG-462263,2009," 130,827 Km",Foreign Used,"₦ 3,860,000"
5eb69821bbb13e40ab8366cc,2000 Toyota Solara,NG-462084,2000," 183,454 Km",Nigerian Used,"₦ 835,000"
5eb69821bbb13e40ab8366cd,2005 Honda Accord,NG-462109,2005," 125,470 Km",Nigerian Used,"₦ 835,000"
5eb69821bbb13e40ab8366ce,2003 Toyota Highlander,NG-462040,2003," 177,139 Km",Nigerian Used,"₦ 890,000"
5eb69822bbb13e40ab8366cf,2016 Toyota Corolla,NG-462261,2016," 84,062 Km",Foreign Used,"₦ 5,070,000"
5eb69822bbb13e40ab8366d0,2010 Toyota Corolla,NG-462087,2010," 135,086 Km",Foreign Used,"₦ 2,022,500"
5eb69822bbb13e40ab8366d1,2001 Nissan Pathfinder,NG-462294,2001," 196,557 Km",Nigerian Used,"₦ 780,000"
5eb69822bbb13e40ab8366d2,1999 Toyota Avalon,NG-462159,1999," 192,198 Km",Nigerian Used,"₦ 505,000"
5eb69822bbb13e40ab8366d3,2007 Honda Accord,NG-461851,2007," 148,079 Km",Nigerian Used,"₦ 780,000"
5eb69823bbb13e40ab8366d4,2007 Kia Sportage,NG-462070,2007," 203,771 Km",Nigerian Used,"₦ 670,000"
5eb69823bbb13e40ab8366d5,,,,,,
5eb69823bbb13e40ab8366d6,1998 Toyota Camry,NG-462163,1998," 253,183 Km",Nigerian Used,"₦ 615,000"
5eb69823bbb13e40ab8366d7,2013 Toyota Camry,NG-461980,2013," 147,148 Km",Nigerian Used,"₦ 2,980,000"
5eb69824bbb13e40ab8366d8,2007 Toyota Camry,NG-462005,2007," 299,681 Km",Nigerian Used,"₦ 1,770,000"
5eb69825bbb13e40ab8366d9,,,,,,
5eb69825bbb13e40ab8366da,2005 Toyota Corolla,NG-461350,2005," 203,812 Km",Nigerian Used,"₦ 1,770,000"
5eb69825bbb13e40ab8366db,2003 Toyota Corolla,NG-461982,2003, 1 Km,Nigerian Used,"₦ 1,161,500"
5eb69825bbb13e40ab8366dc,Lexus Rx 350 2007,NG-461948,2007," 148,226 Km",Foreign Used,"₦ 3,860,000"
5eb69826bbb13e40ab8366dd,2014 Land Rover HSE,NG-462072,2014," 62,772 Km",Nigerian Used,"₦ 16,510,000"
5eb69826bbb13e40ab8366de,2004 Hyundai Santa Fe,NG-461967,2004," 117,164 Km",Nigerian Used,"₦ 585,000"
5eb69826bbb13e40ab8366df,2010 Toyota Camry,NG-461371,2010," 96,917 Km",Foreign Used,"₦ 2,210,000"
5eb69827bbb13e40ab8366e0,2002 Toyota Camry,NG-461921,2002," 215,256 Km",Nigerian Used,"₦ 945,000"
5eb69827bbb13e40ab8366e1,2008 Mercedes-Benz E350,NG-462039,2008," 169,894 Km",Nigerian Used,"₦ 1,275,000"
5eb69827bbb13e40ab8366e2,2005 Toyota Highlander,NG-456842,2005," 206,273 Km",Foreign Used,"₦ 2,210,000"
5eb69827bbb13e40ab8366e3,2007 Honda Cr-V,NG-461965,2007," 176,021 Km",Nigerian Used,"₦ 1,440,000"
5eb69827bbb13e40ab8366e4,2010 Hyundai Sonata,NG-461991,2010," 122,348 Km",Nigerian Used,"₦ 1,550,000"
5eb69828bbb13e40ab8366e5,2013 Toyota Land Cruiser Prado,NG-461352,2013," 68,684 Km",Nigerian Used,"₦ 8,811,000"
5eb69828bbb13e40ab8366e6,2012 Mercedes-Benz Ml350,NG-461308,2012," 45,324 Km",Nigerian Used,"₦ 8,261,000"
5eb69828bbb13e40ab8366e7,2010 Ford Escape,NG-461390,2010," 148,779 Km",Nigerian Used,"₦ 815,000"
5eb69828bbb13e40ab8366e8,2005 Ford Escape,NG-461092,2005," 289,449 Km",Foreign Used,"₦ 836,000"
5eb69828bbb13e40ab8366e9,2002 Honda Accord,NG-461205,2002," 141,741 Km",Nigerian Used,"₦ 341,000"
5eb69828bbb13e40ab8366ea,2005 Nissan Primera,NG-461379,2005," 156,784 Km",Nigerian Used,"₦ 505,000"
5eb69829bbb13e40ab8366eb,2006 Nissan X-Trail,NG-461291,2006," 136,750 Km",Nigerian Used,"₦ 1,001,000"
5eb69829bbb13e40ab8366ec,2001 Toyota Rav4,NG-461407,2001," 72,164 Km",Nigerian Used,"₦ 671,000"
5eb69829bbb13e40ab8366ed,2012 Mercedes-Benz Glk350,NG-461198,2012," 106,565 Km",Foreign Used,"₦ 5,951,000"
5eb69829bbb13e40ab8366ee,2011 Ford Escape,NG-461232,2011," 84,247 Km",Nigerian Used,"₦ 1,331,000"
5eb6982abbb13e40ab8366ef,2001 Ford Focus,NG-461768,2001," 133,723 Km",Nigerian Used,"₦ 450,000"
5eb6982ebbb13e40ab8366f0,1999 Nissan Maxima,NG-461108,1999," 134,278 Km",Nigerian Used,"₦ 561,000"
5eb6982fbbb13e40ab8366f1,2009 Toyota Camry,NG-461206,2009," 138,605 Km",Nigerian Used,"₦ 1,331,000"
5eb6982fbbb13e40ab8366f2,2008 Toyota Corolla,NG-461192,2008," 183,268 Km",Nigerian Used,"₦ 1,111,000"
5eb6982fbbb13e40ab8366f3,2003 Toyota 4Runner,NG-461185,2003," 216,100 Km",Nigerian Used,"₦ 1,880,000"
5eb6982fbbb13e40ab8366f4,2007 Ford Freestyle,NG-461302,2007, 1 Km,Nigerian Used,"₦ 1,661,000"
5eb69830bbb13e40ab8366f5,2011 Toyota Rav4,NG-460812,2011," 76,966 Km",Foreign Used,"₦ 4,191,000"
5eb69830bbb13e40ab8366f6,2002 Nissan Primera,NG-461805,2002," 95,507 Km",Nigerian Used,"₦ 357,500"
5eb69831bbb13e40ab8366f7,1999 Lexus Rx 300,NG-461412,1999," 169,277 Km",Nigerian Used,"₦ 931,500"
5eb69831bbb13e40ab8366f8,2002 Toyota Sienna,NG-461318,2002," 190,794 Km",Nigerian Used,"₦ 1,166,000"
5eb69831bbb13e40ab8366f9,2008 Hyundai H1,NG-461093,2008," 236,654 Km",Nigerian Used,"₦ 2,885,000"
5eb69831bbb13e40ab8366fa,2004 Honda Pilot,NG-461153,2004," 277,927 Km",Nigerian Used,"₦ 818,500"
5eb69831bbb13e40ab8366fb,2006 Mercedes-Benz E350,NG-461050,2006," 65,103 Km",Nigerian Used,"₦ 1,991,000"
5eb69831bbb13e40ab8366fc,Toyota Camry 2007,NG-460969,2007," 154,990 Km",Nigerian Used,"₦ 815,000"
5eb69832bbb13e40ab8366fd,2005 Chevrolet Trailblazer,NG-461796,2005," 75,755 Km",Nigerian Used,"₦ 3,310,000"
5eb69832bbb13e40ab8366fe,2006 Nissan Titan,NG-461015,2006," 124,928 Km",Nigerian Used,"₦ 2,211,000"
5eb69832bbb13e40ab8366ff,2006 Lexus IS250,NG-461297,2006," 187,028 Km",Nigerian Used,"₦ 2,211,000"
5eb69832bbb13e40ab836700,2011 Honda Accord Crosstour,NG-461335,2011," 107,188 Km",Foreign Used,"₦ 3,311,000"
5eb69832bbb13e40ab836701,2009 Hyundai Tucson,NG-461307,2009," 158,094 Km",Nigerian Used,"₦ 616,000"
5eb69833bbb13e40ab836702,1996 Toyota Camry,NG-461265,1996," 328,986 Km",Nigerian Used,"₦ 396,000"
5eb69833bbb13e40ab836703,2007 Nissan Quest,NG-461005,2007," 99,208 Km",Nigerian Used,"₦ 891,000"
5eb69834bbb13e40ab836704,2008 Mitsubishi L200,NG-461278,2008," 91,830 Km",Nigerian Used,"₦ 1,881,000"
5eb69834bbb13e40ab836705,2007 Toyota Camry,NG-460945,2007," 235,471 Km",Nigerian Used,"₦ 1,111,000"
5eb69834bbb13e40ab836706,2010 Toyota Corolla,NG-460886,2010," 169,934 Km",Nigerian Used,"₦ 1,243,000"
5eb69834bbb13e40ab836707,Mercedes-Benz A190 2000,NG-460993,2000," 200,805 Km",Nigerian Used,"₦ 616,000"
5eb69835bbb13e40ab836708,2008 Ford Edge,NG-460775,2008," 253,532 Km",Foreign Used,"₦ 1,771,000"
5eb69835bbb13e40ab836709,1998 Toyota 4Runner,NG-461363,1998," 186,612 Km",Nigerian Used,"₦ 450,000"
5eb69835bbb13e40ab83670a,2009 Honda Accord,NG-461396,2009," 170,123 Km",Nigerian Used,"₦ 1,110,000"
5eb69835bbb13e40ab83670b,Toyota Corolla 2007,NG-461048,2007," 92,261 Km",Foreign Used,"₦ 1,550,000"
5eb69835bbb13e40ab83670c,1999 Mercedes-Benz S500,NG-451425,1999," 210,476 Km",Nigerian Used,"₦ 505,000"
5eb69836bbb13e40ab83670d,2009 Nissan X-Trail,NG-457920,2009," 100,837 Km",Nigerian Used,"₦ 1,110,000"
5eb69836bbb13e40ab83670e,2006 Lexus Gs,NG-461151,2006," 103,532 Km",Nigerian Used,"₦ 2,540,000"
5eb69836bbb13e40ab83670f,2004 Toyota Camry,NG-461139,2004," 102,754 Km",Nigerian Used,"₦ 891,000"
5eb69836bbb13e40ab836710,2007 Toyota Camry,NG-461051,2007," 100,232 Km",Nigerian Used,"₦ 1,220,000"
5eb69836bbb13e40ab836711,2017 Toyota Corolla,NG-459141,2017," 56,754 Km",Foreign Used,"₦ 7,050,000"
5eb69837bbb13e40ab836712,2008 Honda Accord,NG-461023,2008," 80,962 Km",Nigerian Used,"₦ 1,110,000"
5eb69837bbb13e40ab836713,2017 Toyota Corolla,NG-434299,2017," 79,164 Km",Foreign Used,"₦ 6,926,400"
5eb69837bbb13e40ab836714,2011 Toyota Camry,NG-456859,2011," 66,893 Km",Foreign Used,"₦ 2,870,000"
5eb69837bbb13e40ab836715,2007 Toyota Camry,NG-456843,2007," 132,773 Km",Foreign Used,"₦ 2,320,000"
5eb69837bbb13e40ab836716,,,,,,
5eb69838bbb13e40ab836717,2010 Mercedes-Benz E350,NG-456927,2010," 108,756 Km",Nigerian Used,"₦ 3,860,000"
5eb69838bbb13e40ab836718,2010 Mercedes-Benz E350,NG-459317,2010," 89,084 Km",Nigerian Used,"₦ 3,091,000"
5eb69838bbb13e40ab836719,1999 Toyota Camry,NG-459229,1999," 90,961 Km",Nigerian Used,"₦ 561,000"
5eb69838bbb13e40ab83671a,2004 Volkswagen Touareg,NG-459232,2004," 184,647 Km",Nigerian Used,"₦ 1,391,500"
5eb69838bbb13e40ab83671b,2014 Kia Optima,NG-459321,2014," 94,867 Km",Nigerian Used,"₦ 2,761,000"
5eb69839bbb13e40ab83671c,2004 Kia Spectra,NG-459213,2004," 124,201 Km",Nigerian Used,"₦ 561,000"
5eb69839bbb13e40ab83671d,2003 Toyota Avalon,NG-459307,2003," 191,364 Km",Nigerian Used,"₦ 671,000"
5eb69839bbb13e40ab83671e,2002 Honda Passport,NG-459295,2002," 154,827 Km",Nigerian Used,"₦ 341,000"
5eb69839bbb13e40ab83671f,2001 Acura Mdx,NG-459278,2001," 172,620 Km",Nigerian Used,"₦ 670,000"
5eb6983abbb13e40ab836720,2014 Kia Rio,NG-459380,2014," 68,892 Km",Nigerian Used,"₦ 1,661,000"
5eb6983abbb13e40ab836721,Lexus Es 350 2007,NG-459190,2007," 179,679 Km",Nigerian Used,"₦ 2,210,000"
5eb6983abbb13e40ab836722,2014 Toyota Corolla,NG-459343,2014," 70,966 Km",Nigerian Used,"₦ 3,311,000"
